"LOCATION","Country","TYPE_VAR","Type of indicator","VARIABLE","Indicator","WB","Current/Future Well-being","SEX","Sex","AGE","Age","EDUCATION","Education","TIME","Time","Value","Flag Codes","Flags"
"POL","Poland","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",8.6906141367,,
"NLD","Netherlands","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",15.982463133,,
"NLD","Netherlands","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",17.88914703,,
"NLD","Netherlands","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",15.304839723,,
"NLD","Netherlands","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",12.657091562,,
"NLD","Netherlands","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",13.398029651,,
"NLD","Netherlands","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",13.329084582,,
"AUT","Austria","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",13.5120534071541,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2004","2004",21.244784423,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2005","2005",16.814159292,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",18.542521994,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",16.959064327,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",16.959064327,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",16.958598726,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",16.694715584,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",16.944444444,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",16.304347826,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",14.323287671,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",17.1875,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",16.137229987,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",15.829145729,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",14.427860697,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",15.444390481,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",13.987217306,,
"DEU","Germany","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",14.202617547,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2004","2004",10.182205379,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2005","2005",10.167330438,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",10.172061258,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",9.8502979507,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",10.183549034,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",10.172005061,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",8.895098479,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",7.9471972536,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",6.9998448762,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",6.7689119452,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",6.3238656948,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",5.8360481128,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",5.7326280384,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",5.2966919656,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",4.8632060095,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",5.0592156283,,
"DNK","Denmark","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",4.994399736,,
"MEX","Mexico","DEP","Deprivation","7_3","Satisfaction with personal relationships","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",5.5,,
"LUX","Luxembourg","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",22.4675384721972,,
"LUX","Luxembourg","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",24.1285264599664,,
"CHL","Chile","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",23.4652206109151,,
"NOR","Norway","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",11.2576281815245,,
"LVA","Latvia","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",20.8313602591666,,
"LVA","Latvia","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",22.3002256322139,,
"MEX","Mexico","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",35.0331447555264,,
"BRA","Brazil","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",43.2089867425064,,
"GBR","United Kingdom","AVERAGE","Average","7_3","Satisfaction with personal relationships","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",8.34366753458982,,
"GBR","United Kingdom","AVERAGE","Average","7_3","Satisfaction with personal relationships","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",8.4766826595367,,
"HUN","Hungary","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",15.4551162997784,,
"FRA","France","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",12.5238017754321,,
"SVN","Slovenia","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",8.02760324469571,,
"BRA","Brazil","DEP","Deprivation","6_1","Student skills (reading)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",43.2089867425064,,
"AUS","Australia","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",11.2151795335521,,
"ITA","Italy","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",13.7678399355495,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2004","2004",16.14681968,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2005","2005",15.93892946,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",15.351766206,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",16.931531878,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",17.873019877,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",15.105017965,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",15.798503074,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",16.329656698,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",15.262979875,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",15.378835316,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",16.254560195,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",16.455154158,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",16.023430838,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",15.614010894,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",15.127413864,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",14.714332257,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",12.372862094,,
"CZE","Czech Republic","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2021","2021",11.518748314,,
"ISL","Iceland","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",23.269628099,,
"ISL","Iceland","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",16.46039604,,
"ISL","Iceland","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",13.84083045,,
"ISL","Iceland","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",12.901247189,,
"GRC","Greece","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",36.1882151424804,,
"GRC","Greece","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",50.9705423810799,,
"SVK","Slovak Republic","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",16.9476285092999,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2005","2005",16.666666667,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",18.604651163,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",12.5,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",22.222222222,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",16.666666667,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",11.627906977,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",10,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",13.555555556,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",15.433403805,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",18.3,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",16.666666667,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",16.492248062,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",11.111111111,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",14,,
"MEX","Mexico","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2021","2021",12.5,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2004","2004",8.4496693608,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2005","2005",8.6243763364,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",8.210742388,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",8.7894397939,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",8.7575757576,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",8.2843713278,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",7.2360953462,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",7.1448124829,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",5.7921184872,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",6.5970453388,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",5.8006941001,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",6.9577735125,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",6.3063063063,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",5.4947613504,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",5.1293690422,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",4.3678665496,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",4.8138639281,,
"NOR","Norway","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2021","2021",4.6014790468,,
"USA","United States","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",12.6453251439398,,
"GBR","United Kingdom","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",29.2782950782185,,
"GBR","United Kingdom","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",25.1926247639261,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2004","2004",31.087391594,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2005","2005",32.825438887,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",32.980832783,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",31.742323097,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",30.694397853,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",28.284923928,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",28.684300928,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",27.395364926,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",26.523545706,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",26.587578507,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",25.870989997,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",25.731790334,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",24.601289447,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",24.518092661,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",23.537368955,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",23.480013436,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",22.518568535,,
"JPN","Japan","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2021","2021",22.113766409,,
"TUR","Türkiye","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",3.2069970845,,
"TUR","Türkiye","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",3.1042128603,,
"TUR","Türkiye","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",6.8825910931,,
"TUR","Türkiye","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",9.980806142,,
"RUS","Russia","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",11.1882246540552,,
"SWE","Sweden","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",21.2975316877919,,
"SWE","Sweden","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",23.4178114252131,,
"LVA","Latvia","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",9.15870406299299,,
"LUX","Luxembourg","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",17.4126372295265,,
"NLD","Netherlands","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",4.59198886790578,,
"NLD","Netherlands","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",13.038832823409,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2004","2004",22.430792158,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2005","2005",22.032085753,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",21.855130427,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",21.634276366,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",20.917320274,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",19.355965917,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",19.188862682,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",18.550554118,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",18.185056843,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",18.053211411,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",17.728884245,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",17.04325299,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",15.670899643,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",15.38215397,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",14.876690892,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",14.011740808,,
"AUT","Austria","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",12.381539673,,
"ISR","Israel","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",22.0841734132706,,
"CRI","Costa Rica","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",33.5462185906421,,
"BEL","Belgium","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",17.9055529020432,,
"BEL","Belgium","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",19.9123190866689,,
